d3mIndex,Company,Year,Date,Close
19222,ibm,1968,06-27,14.982
19223,ibm,1968,06-28,14.703
19224,ibm,1968,07-01,14.614
19225,ibm,1968,07-02,14.63
19226,ibm,1968,07-03,14.88
19227,ibm,1968,07-08,15.171
19228,ibm,1968,07-09,15.089
19229,ibm,1968,07-11,14.88
19230,ibm,1968,07-12,14.748
19231,ibm,1968,07-15,14.84
19232,ibm,1968,07-16,14.755999999999998
19233,ibm,1968,07-18,14.88
19234,ibm,1968,07-19,14.338
19235,ibm,1968,07-22,14.212
19236,ibm,1968,07-23,14.286
19237,ibm,1968,07-25,13.946
19238,ibm,1968,07-26,13.802
19239,ibm,1968,07-29,13.779000000000002
19240,ibm,1968,07-30,14.08
19241,ibm,1968,08-01,14.047
19242,ibm,1968,08-02,13.97
19243,ibm,1968,08-05,13.946
19244,ibm,1968,08-06,14.047
19245,ibm,1968,08-08,13.97
19246,ibm,1968,08-09,13.928
19247,ibm,1968,08-12,14.08
19248,ibm,1968,08-13,14.269
19249,ibm,1968,08-15,14.087
19250,ibm,1968,08-16,14.155
19251,ibm,1968,08-19,14.338
19252,ibm,1968,08-20,14.32
19253,ibm,1968,08-22,14.278
19254,ibm,1968,08-23,14.063
19255,ibm,1968,08-26,14.127
19256,ibm,1968,08-27,14.047
19257,ibm,1968,08-29,14.047
19258,ibm,1968,08-30,13.928
19259,ibm,1968,09-03,13.986
19260,ibm,1968,09-04,14.087
19261,ibm,1968,09-05,14.118
19262,ibm,1968,09-06,14.155
19263,ibm,1968,09-09,14.071
19264,ibm,1968,09-10,14.01
19265,ibm,1968,09-12,14.01
19266,ibm,1968,09-13,14.028
19267,ibm,1968,09-16,13.97
19268,ibm,1968,09-17,13.993
19269,ibm,1968,09-19,13.954
19270,ibm,1968,09-20,13.762
19271,ibm,1968,09-23,14.01
19272,ibm,1968,09-24,14.01
19273,ibm,1968,09-26,13.954
19274,ibm,1968,09-27,13.809
19275,ibm,1968,09-30,13.928
19276,ibm,1968,10-01,13.593
19277,ibm,1968,10-03,13.485
19278,ibm,1968,10-04,13.762
19279,ibm,1968,10-07,13.729
19280,ibm,1968,10-08,13.745
19281,ibm,1968,10-10,13.693
19282,ibm,1968,10-11,13.51
19283,ibm,1968,10-14,13.295
19284,ibm,1968,10-15,13.091
19285,ibm,1968,10-17,13.26
19286,ibm,1968,10-18,13.593
19287,ibm,1968,10-21,13.593
19288,ibm,1968,10-22,13.469
19289,ibm,1968,10-24,13.216
19290,ibm,1968,10-25,13.17
19291,ibm,1968,10-28,13.035
19292,ibm,1968,10-29,12.869000000000002
19293,ibm,1968,10-31,12.759
19296,ibm,1969,01-02,13.045
19297,ibm,1969,01-03,12.969
19298,ibm,1969,01-06,12.575
19299,ibm,1969,01-07,12.615
19300,ibm,1969,01-08,12.715
19301,ibm,1969,01-09,12.886
19302,ibm,1969,01-10,12.706
19303,ibm,1969,01-13,12.465
19304,ibm,1969,01-14,12.825
19305,ibm,1969,01-15,12.833
19306,ibm,1969,01-16,13.0
19307,ibm,1969,01-17,12.786
19308,ibm,1969,01-20,12.465
19309,ibm,1969,01-21,12.591
19310,ibm,1969,01-22,12.591
19311,ibm,1969,01-23,12.492
19312,ibm,1969,01-24,12.457
19313,ibm,1969,01-27,12.457
19314,ibm,1969,01-28,12.457
19315,ibm,1969,01-29,12.317
19316,ibm,1969,01-30,12.324000000000002
19317,ibm,1969,01-31,12.317
19318,ibm,1969,02-03,12.258
19319,ibm,1969,02-04,12.317
19320,ibm,1969,02-05,12.333
19321,ibm,1969,02-06,12.357
19322,ibm,1969,02-07,12.385
19323,ibm,1969,02-11,12.591
19324,ibm,1969,02-12,12.7
19325,ibm,1969,02-13,12.892
19326,ibm,1969,02-14,12.833
19327,ibm,1969,02-17,12.465
19328,ibm,1969,02-18,12.465
19329,ibm,1969,02-19,12.284
19330,ibm,1969,02-20,12.284
19331,ibm,1969,02-24,12.333
19332,ibm,1969,02-25,12.317
19333,ibm,1969,02-26,12.409
19334,ibm,1969,02-27,12.3
19335,ibm,1969,02-28,12.192
19336,ibm,1969,03-03,12.3
19337,ibm,1969,03-04,12.375
19338,ibm,1969,03-05,12.508
19339,ibm,1969,03-06,12.508
19340,ibm,1969,03-07,12.457
19341,ibm,1969,03-10,12.615
19342,ibm,1969,03-11,12.591
19343,ibm,1969,03-12,12.45
19344,ibm,1969,03-13,12.25
19345,ibm,1969,03-14,12.292
19346,ibm,1969,03-17,12.543
19347,ibm,1969,03-18,12.465
19348,ibm,1969,03-19,12.615
19349,ibm,1969,03-20,12.7
19350,ibm,1969,03-21,12.7
19351,ibm,1969,03-24,12.743
19352,ibm,1969,03-25,12.799
19353,ibm,1969,03-26,12.869000000000002
19354,ibm,1969,03-27,12.935
19355,ibm,1969,03-28,13.053
19356,ibm,1969,04-01,13.008
19357,ibm,1969,04-02,12.925
19358,ibm,1969,04-03,12.917
19359,ibm,1969,04-07,12.768
19360,ibm,1969,04-08,12.743
19361,ibm,1969,04-09,12.969
19362,ibm,1969,04-10,13.045
19363,ibm,1969,04-11,12.978
19364,ibm,1969,04-14,12.852
19365,ibm,1969,04-15,12.907
19366,ibm,1969,04-16,12.833
19367,ibm,1969,04-17,12.751
19368,ibm,1969,04-18,12.808
19369,ibm,1969,04-21,12.799
19370,ibm,1969,04-22,12.992
19371,ibm,1969,04-23,12.935
19372,ibm,1969,04-24,13.108
19373,ibm,1969,04-25,13.208
19374,ibm,1969,04-28,13.476
19375,ibm,1969,04-29,13.602
19376,ibm,1969,04-30,13.635
19377,ibm,1969,05-01,13.529000000000002
19378,ibm,1969,05-02,13.569
19379,ibm,1969,05-05,13.611
19380,ibm,1969,05-06,13.779000000000002
19381,ibm,1969,05-07,13.677
19382,ibm,1969,05-08,13.702
19383,ibm,1969,05-09,13.593
19384,ibm,1969,05-12,13.569
19385,ibm,1969,05-13,13.779000000000002
19386,ibm,1969,05-14,13.888
19387,ibm,1969,05-15,13.719
19388,ibm,1969,05-16,13.736
19389,ibm,1969,05-19,13.476
19390,ibm,1969,05-20,13.278
19391,ibm,1969,05-21,13.402
19392,ibm,1969,05-22,13.421
19393,ibm,1969,05-23,13.593
19394,ibm,1969,05-26,13.593
19395,ibm,1969,05-27,13.394
19396,ibm,1969,05-28,13.377
19397,ibm,1969,05-29,13.26
19398,ibm,1969,06-02,13.278
19399,ibm,1969,06-03,13.216
19400,ibm,1969,06-04,13.26
19401,ibm,1969,06-05,13.216
19402,ibm,1969,06-06,13.091
19403,ibm,1969,06-09,12.978
19404,ibm,1969,06-10,12.892
19405,ibm,1969,06-11,12.869000000000002
19406,ibm,1969,06-12,12.799
19407,ibm,1969,06-13,12.952
19408,ibm,1969,06-16,13.035
19409,ibm,1969,06-17,13.061
19410,ibm,1969,06-18,13.061
19411,ibm,1969,06-19,13.053
19412,ibm,1969,06-20,12.978
19413,ibm,1969,06-23,13.108
19414,ibm,1969,06-24,13.529000000000002
19415,ibm,1969,06-25,13.318
19416,ibm,1969,06-26,13.702
19417,ibm,1969,06-27,13.779000000000002
19418,ibm,1969,06-30,14.037
19419,ibm,1969,07-01,14.028
19420,ibm,1969,07-02,14.462
19421,ibm,1969,07-03,14.595
19422,ibm,1969,07-07,14.462
19423,ibm,1969,07-08,13.97
19424,ibm,1969,07-09,13.861
19425,ibm,1969,07-10,13.593
19426,ibm,1969,07-11,13.779000000000002
19427,ibm,1969,07-14,13.358
19428,ibm,1969,07-15,13.445
19429,ibm,1969,07-16,13.652
19430,ibm,1969,07-17,13.611
19431,ibm,1969,07-18,13.428
19432,ibm,1969,07-22,13.224
19433,ibm,1969,07-23,13.311
19434,ibm,1969,07-24,13.179
19435,ibm,1969,07-25,13.154000000000002
19436,ibm,1969,07-28,13.018
19437,ibm,1969,07-29,13.008
19438,ibm,1969,07-30,13.108
19439,ibm,1969,07-31,13.485
19440,ibm,1969,08-01,13.693
19441,ibm,1969,08-04,13.586
19442,ibm,1969,08-05,13.903
19443,ibm,1969,08-06,13.97
19444,ibm,1969,08-07,13.869000000000002
19445,ibm,1969,08-08,13.861
19446,ibm,1969,08-11,13.686
19447,ibm,1969,08-12,13.736
19448,ibm,1969,08-13,13.928
19449,ibm,1969,08-14,14.08
19450,ibm,1969,08-15,14.11
19451,ibm,1969,08-18,14.187
19452,ibm,1969,08-19,14.212
19453,ibm,1969,08-20,14.419
19454,ibm,1969,08-21,14.504
19455,ibm,1969,08-22,14.554
19456,ibm,1969,08-25,14.17
19457,ibm,1969,08-26,14.127
19458,ibm,1969,08-27,14.246
19459,ibm,1969,08-28,14.462
19460,ibm,1969,08-29,14.338
19461,ibm,1969,09-02,14.278
19462,ibm,1969,09-03,14.163
19463,ibm,1969,09-04,14.146
19464,ibm,1969,09-05,14.047
19465,ibm,1969,09-08,13.937
19466,ibm,1969,09-09,14.071
19467,ibm,1969,09-10,14.488
19468,ibm,1969,09-11,14.278
19469,ibm,1969,09-12,14.363
19470,ibm,1969,09-15,14.294
19471,ibm,1969,09-16,14.411
19472,ibm,1969,09-17,14.419
19473,ibm,1969,09-18,14.488
19474,ibm,1969,09-19,14.587
19475,ibm,1969,09-22,14.904000000000002
19476,ibm,1969,09-23,14.85
19477,ibm,1969,09-24,14.84
19478,ibm,1969,09-25,14.455
19479,ibm,1969,09-26,14.402
19480,ibm,1969,09-29,14.393
19481,ibm,1969,09-30,14.356
19482,ibm,1969,10-01,14.278
19483,ibm,1969,10-02,14.32
19484,ibm,1969,10-03,14.33
19485,ibm,1969,10-06,14.488
19486,ibm,1969,10-07,14.38
19487,ibm,1969,10-08,14.194
19488,ibm,1969,10-09,14.419
19489,ibm,1969,10-10,14.402
19490,ibm,1969,10-13,14.438
19491,ibm,1969,10-14,14.67
19492,ibm,1969,10-15,14.712
19493,ibm,1969,10-16,14.623
19494,ibm,1969,10-17,14.587
19495,ibm,1969,10-20,14.67
19496,ibm,1969,10-21,14.84
19497,ibm,1969,10-22,14.779000000000002
19498,ibm,1969,10-23,14.822
19499,ibm,1969,10-24,15.132
19500,ibm,1969,10-27,15.106
19501,ibm,1969,10-28,15.021
19502,ibm,1969,10-29,14.804
19503,ibm,1969,10-30,14.947
19504,ibm,1969,10-31,14.99
19507,ibm,1970,01-02,15.162
19508,ibm,1970,01-05,15.305
19509,ibm,1970,01-06,15.313
19510,ibm,1970,01-07,15.33
19511,ibm,1970,01-08,15.356
19512,ibm,1970,01-09,15.338
19513,ibm,1970,01-12,15.289
19514,ibm,1970,01-13,15.547
19515,ibm,1970,01-14,15.533
19516,ibm,1970,01-15,15.857
19517,ibm,1970,01-16,15.372
19518,ibm,1970,01-19,14.546
19519,ibm,1970,01-20,14.822
19520,ibm,1970,01-21,14.755999999999998
19521,ibm,1970,01-22,14.795
19522,ibm,1970,01-23,14.795
19523,ibm,1970,01-26,14.488
19524,ibm,1970,01-27,14.356
19525,ibm,1970,01-28,14.17
19526,ibm,1970,01-29,14.071
19527,ibm,1970,01-30,13.928
19528,ibm,1970,02-02,14.254
19529,ibm,1970,02-03,14.269
19530,ibm,1970,02-04,14.269
19531,ibm,1970,02-05,14.08
19532,ibm,1970,02-06,14.33
19533,ibm,1970,02-09,14.539
19534,ibm,1970,02-10,14.38
19535,ibm,1970,02-11,14.755999999999998
19536,ibm,1970,02-12,14.63
19537,ibm,1970,02-13,14.504
19538,ibm,1970,02-16,14.522
19539,ibm,1970,02-17,14.539
19540,ibm,1970,02-18,14.595
19541,ibm,1970,02-19,14.63
19542,ibm,1970,02-20,14.53
19543,ibm,1970,02-24,14.32
19544,ibm,1970,02-25,14.338
19545,ibm,1970,02-26,14.311
19546,ibm,1970,02-27,14.146
19547,ibm,1970,03-02,13.946
19548,ibm,1970,03-03,13.854
19549,ibm,1970,03-04,13.702
19550,ibm,1970,03-05,13.686
19551,ibm,1970,03-06,13.52
19552,ibm,1970,03-09,13.17
19553,ibm,1970,03-10,13.569
19554,ibm,1970,03-11,13.652
19555,ibm,1970,03-12,13.661
19556,ibm,1970,03-13,13.476
19557,ibm,1970,03-16,13.304
19558,ibm,1970,03-17,13.402
19559,ibm,1970,03-18,13.394
19560,ibm,1970,03-19,13.402
19561,ibm,1970,03-20,13.295
19562,ibm,1970,03-23,13.385
19563,ibm,1970,03-24,13.635
19564,ibm,1970,03-25,13.845
19565,ibm,1970,03-26,13.854
19566,ibm,1970,03-30,13.993
19567,ibm,1970,03-31,14.071
19568,ibm,1970,04-01,14.037
19569,ibm,1970,04-02,13.802
19570,ibm,1970,04-03,13.569
19571,ibm,1970,04-06,13.318
19572,ibm,1970,04-07,13.304
19573,ibm,1970,04-08,13.469
19574,ibm,1970,04-09,13.544
19575,ibm,1970,04-10,13.779000000000002
19576,ibm,1970,04-13,13.593
19577,ibm,1970,04-14,13.501
19578,ibm,1970,04-15,13.436
19579,ibm,1970,04-16,13.335
19580,ibm,1970,04-17,13.402
19581,ibm,1970,04-20,13.485
19582,ibm,1970,04-21,13.343
19583,ibm,1970,04-22,13.008
19584,ibm,1970,04-23,12.869000000000002
19585,ibm,1970,04-24,12.843
19586,ibm,1970,04-27,12.534
19587,ibm,1970,04-28,12.066
19588,ibm,1970,04-29,12.483
19589,ibm,1970,04-30,12.385
19590,ibm,1970,05-01,12.333
19591,ibm,1970,05-04,11.765
19592,ibm,1970,05-05,11.765
19593,ibm,1970,05-06,11.95
19594,ibm,1970,05-07,12.042
19595,ibm,1970,05-08,12.075
19596,ibm,1970,05-11,11.865
19597,ibm,1970,05-12,11.74
19598,ibm,1970,05-13,11.431
19599,ibm,1970,05-14,11.164
19600,ibm,1970,05-15,11.255
19601,ibm,1970,05-18,11.222
19602,ibm,1970,05-19,10.747
19603,ibm,1970,05-20,10.414
19604,ibm,1970,05-21,10.204
19605,ibm,1970,05-22,10.313
19606,ibm,1970,05-25,10.021
19607,ibm,1970,05-26,10.06
19608,ibm,1970,05-27,10.765
19609,ibm,1970,05-28,11.098
19610,ibm,1970,05-29,11.556
19611,ibm,1970,06-01,11.933
19612,ibm,1970,06-02,11.765
19613,ibm,1970,06-03,11.765
19614,ibm,1970,06-04,11.273
19615,ibm,1970,06-05,11.222
19616,ibm,1970,06-08,11.064
19617,ibm,1970,06-09,11.147
19618,ibm,1970,06-10,11.039
19619,ibm,1970,06-11,10.771
19620,ibm,1970,06-12,10.765
19621,ibm,1970,06-15,10.765
19622,ibm,1970,06-16,11.263
19623,ibm,1970,06-17,11.047
19624,ibm,1970,06-18,11.307
19625,ibm,1970,06-19,11.23
19626,ibm,1970,06-22,11.164
19627,ibm,1970,06-23,10.687
19628,ibm,1970,06-24,10.595999999999998
19629,ibm,1970,06-25,10.723
19630,ibm,1970,06-26,10.705
19631,ibm,1970,06-29,10.705
19632,ibm,1970,06-30,10.387
19633,ibm,1970,07-01,10.555
19634,ibm,1970,07-02,10.423
19635,ibm,1970,07-06,10.162
19636,ibm,1970,07-07,10.078
19637,ibm,1970,07-08,10.496
19638,ibm,1970,07-09,10.57
19639,ibm,1970,07-10,10.406
19640,ibm,1970,07-13,10.296
19641,ibm,1970,07-14,10.446
19642,ibm,1970,07-15,10.470999999999998
19643,ibm,1970,07-16,10.555
19644,ibm,1970,07-17,10.786
19645,ibm,1970,07-20,10.723
19646,ibm,1970,07-21,10.714
19647,ibm,1970,07-22,10.555
19648,ibm,1970,07-23,10.68
19649,ibm,1970,07-24,10.547
19650,ibm,1970,07-27,10.531
19651,ibm,1970,07-28,10.504
19652,ibm,1970,07-29,10.496
19653,ibm,1970,07-30,10.538
19654,ibm,1970,07-31,10.487
19655,ibm,1970,08-03,10.361
19656,ibm,1970,08-04,10.406
19657,ibm,1970,08-05,10.378
19658,ibm,1970,08-06,10.33
19659,ibm,1970,08-07,10.204
19660,ibm,1970,08-10,9.996
19661,ibm,1970,08-11,9.903
19662,ibm,1970,08-12,9.584
19663,ibm,1970,08-13,9.2671
19664,ibm,1970,08-14,9.554
19665,ibm,1970,08-17,9.777
19666,ibm,1970,08-18,9.962
19667,ibm,1970,08-19,9.962
19668,ibm,1970,08-20,10.169
19669,ibm,1970,08-21,10.361
19670,ibm,1970,08-24,10.922
19671,ibm,1970,08-25,10.973
19672,ibm,1970,08-26,10.963
19673,ibm,1970,08-27,11.021
19674,ibm,1970,08-28,11.273
19675,ibm,1970,08-31,11.064
19676,ibm,1970,09-01,10.973
19677,ibm,1970,09-02,10.973
19678,ibm,1970,09-03,11.215
19679,ibm,1970,09-04,11.307
19680,ibm,1970,09-08,11.431
19681,ibm,1970,09-09,11.348
19682,ibm,1970,09-10,11.147
19683,ibm,1970,09-11,11.173
19684,ibm,1970,09-14,11.055
19685,ibm,1970,09-15,11.074000000000002
19686,ibm,1970,09-16,11.263
19687,ibm,1970,09-17,11.49
19688,ibm,1970,09-18,11.65
19689,ibm,1970,09-21,11.449000000000002
19690,ibm,1970,09-22,11.355
19691,ibm,1970,09-23,11.682
19692,ibm,1970,09-24,11.989
19693,ibm,1970,09-25,11.989
19694,ibm,1970,09-28,12.057
19695,ibm,1970,09-29,12.124
19696,ibm,1970,09-30,12.124
19697,ibm,1970,10-01,12.339
19698,ibm,1970,10-02,12.442
19699,ibm,1970,10-05,12.751
19700,ibm,1970,10-06,12.768
19701,ibm,1970,10-07,12.706
19702,ibm,1970,10-08,12.401
19703,ibm,1970,10-09,12.309
19704,ibm,1970,10-12,12.066
19705,ibm,1970,10-13,12.14
19706,ibm,1970,10-14,12.115
19707,ibm,1970,10-15,12.183
19708,ibm,1970,10-16,12.085
19709,ibm,1970,10-19,11.824000000000002
19710,ibm,1970,10-20,12.1
19711,ibm,1970,10-21,12.005999999999998
19712,ibm,1970,10-22,11.975
19713,ibm,1970,10-23,12.258
19714,ibm,1970,10-26,12.042
19715,ibm,1970,10-27,12.1
19716,ibm,1970,10-28,12.324000000000002
19717,ibm,1970,10-29,12.409
19718,ibm,1970,10-30,12.216
19721,ibm,1971,01-04,13.008
19722,ibm,1971,01-05,13.145
19723,ibm,1971,01-06,13.216
19724,ibm,1971,01-07,13.145
19725,ibm,1971,01-08,13.076
19726,ibm,1971,01-11,12.992
19727,ibm,1971,01-12,13.126
19728,ibm,1971,01-13,13.116
19729,ibm,1971,01-14,13.076
19730,ibm,1971,01-15,12.886
19731,ibm,1971,01-18,12.959
19732,ibm,1971,01-19,13.0
19733,ibm,1971,01-20,13.084
19734,ibm,1971,01-21,13.116
19735,ibm,1971,01-22,13.162
19736,ibm,1971,01-25,13.377
19737,ibm,1971,01-26,13.553
19738,ibm,1971,01-27,13.402
19739,ibm,1971,01-28,13.193
19740,ibm,1971,01-29,13.529000000000002
19741,ibm,1971,02-01,13.602
19742,ibm,1971,02-02,13.629
19743,ibm,1971,02-03,13.661
19744,ibm,1971,02-04,13.736
19745,ibm,1971,02-05,13.986
19746,ibm,1971,02-08,14.163
19747,ibm,1971,02-09,14.071
19748,ibm,1971,02-10,14.019
19749,ibm,1971,02-11,14.08
19750,ibm,1971,02-12,14.11
19751,ibm,1971,02-16,14.203
19752,ibm,1971,02-17,13.986
19753,ibm,1971,02-18,13.686
19754,ibm,1971,02-19,13.644
19755,ibm,1971,02-22,13.736
19756,ibm,1971,02-23,13.937
19757,ibm,1971,02-24,14.063
19758,ibm,1971,02-25,13.888
19759,ibm,1971,02-26,13.986
19760,ibm,1971,03-01,14.094
19761,ibm,1971,03-02,14.055
19762,ibm,1971,03-03,14.019
19763,ibm,1971,03-04,14.163
19764,ibm,1971,03-05,14.363
19765,ibm,1971,03-08,14.488
19766,ibm,1971,03-09,14.504
19767,ibm,1971,03-10,14.496
19768,ibm,1971,03-11,14.455
19769,ibm,1971,03-12,14.712
19770,ibm,1971,03-15,15.106
19771,ibm,1971,03-16,15.063
19772,ibm,1971,03-17,15.106
19773,ibm,1971,03-18,15.005
19774,ibm,1971,03-19,14.99
19775,ibm,1971,03-22,14.904000000000002
19776,ibm,1971,03-23,14.787
19777,ibm,1971,03-24,14.755999999999998
19778,ibm,1971,03-25,14.795
19779,ibm,1971,03-26,14.88
19780,ibm,1971,03-29,14.822
19781,ibm,1971,03-30,14.84
19782,ibm,1971,03-31,14.863
19783,ibm,1971,04-01,14.795
19784,ibm,1971,04-02,14.88
19785,ibm,1971,04-05,14.996
19786,ibm,1971,04-06,15.013
19787,ibm,1971,04-07,15.005
19788,ibm,1971,04-08,14.831
19789,ibm,1971,04-12,14.84
19790,ibm,1971,04-13,14.88
19791,ibm,1971,04-14,14.911
19792,ibm,1971,04-15,14.804
19793,ibm,1971,04-16,14.63
19794,ibm,1971,04-19,14.712
19795,ibm,1971,04-20,14.795
19796,ibm,1971,04-21,14.67
19797,ibm,1971,04-22,14.63
19798,ibm,1971,04-23,14.755999999999998
19799,ibm,1971,04-26,14.795
19800,ibm,1971,04-27,14.88
19801,ibm,1971,04-28,15.013
19802,ibm,1971,04-29,15.045
19803,ibm,1971,04-30,14.871
19804,ibm,1971,05-03,14.68
19805,ibm,1971,05-04,14.695
19806,ibm,1971,05-05,14.67
19807,ibm,1971,05-06,14.623
19808,ibm,1971,05-07,14.419
19809,ibm,1971,05-10,14.33
19810,ibm,1971,05-11,14.23
19811,ibm,1971,05-12,14.238
19812,ibm,1971,05-13,14.146
19813,ibm,1971,05-14,13.946
19814,ibm,1971,05-17,13.888
19815,ibm,1971,05-18,14.055
19816,ibm,1971,05-19,14.212
19817,ibm,1971,05-20,14.462
19818,ibm,1971,05-21,14.294
19819,ibm,1971,05-24,14.17
19820,ibm,1971,05-25,14.01
19821,ibm,1971,05-26,14.019
19822,ibm,1971,05-27,13.888
19823,ibm,1971,05-28,13.593
19824,ibm,1971,06-01,13.661
19825,ibm,1971,06-02,13.569
19826,ibm,1971,06-03,13.35
19827,ibm,1971,06-04,13.476
19828,ibm,1971,06-07,13.208
19829,ibm,1971,06-08,12.992
19830,ibm,1971,06-09,13.224
19831,ibm,1971,06-10,13.358
19832,ibm,1971,06-11,13.485
19833,ibm,1971,06-14,13.243
19834,ibm,1971,06-15,13.358
19835,ibm,1971,06-16,13.445
19836,ibm,1971,06-17,13.343
19837,ibm,1971,06-18,13.116
19838,ibm,1971,06-21,13.053
19839,ibm,1971,06-22,13.084
19840,ibm,1971,06-23,13.099
19841,ibm,1971,06-24,13.008
19842,ibm,1971,06-25,12.935
19843,ibm,1971,06-28,12.959
19844,ibm,1971,06-29,13.053
19845,ibm,1971,06-30,13.179
19846,ibm,1971,07-01,13.208
19847,ibm,1971,07-02,13.26
19848,ibm,1971,07-06,13.162
19849,ibm,1971,07-07,12.952
19850,ibm,1971,07-08,12.935
19851,ibm,1971,07-09,13.135
19852,ibm,1971,07-12,13.091
19853,ibm,1971,07-13,12.552
19854,ibm,1971,07-14,12.465
19855,ibm,1971,07-15,12.385
19856,ibm,1971,07-16,12.242
19857,ibm,1971,07-19,12.324000000000002
19858,ibm,1971,07-20,12.425999999999998
19859,ibm,1971,07-21,12.543
19860,ibm,1971,07-22,12.45
19861,ibm,1971,07-23,12.385
19862,ibm,1971,07-26,12.333
19863,ibm,1971,07-27,12.165
19864,ibm,1971,07-28,12.45
19865,ibm,1971,07-29,12.333
19866,ibm,1971,07-30,12.107
19867,ibm,1971,08-02,12.209
19868,ibm,1971,08-03,12.057
19869,ibm,1971,08-04,11.933
19870,ibm,1971,08-05,11.933
19871,ibm,1971,08-06,11.865
19872,ibm,1971,08-09,11.807
19873,ibm,1971,08-10,11.89
19874,ibm,1971,08-11,12.107
19875,ibm,1971,08-12,12.333
19876,ibm,1971,08-13,12.258
19877,ibm,1971,08-16,13.053
19878,ibm,1971,08-17,13.126
19879,ibm,1971,08-18,12.892
19880,ibm,1971,08-19,12.759
19881,ibm,1971,08-20,12.843
19882,ibm,1971,08-23,13.084
19883,ibm,1971,08-24,13.224
19884,ibm,1971,08-25,13.084
19885,ibm,1971,08-26,13.053
19886,ibm,1971,08-27,13.116
19887,ibm,1971,08-30,12.892
19888,ibm,1971,08-31,12.634
19889,ibm,1971,09-01,12.534
19890,ibm,1971,09-02,12.45
19891,ibm,1971,09-03,12.792
19892,ibm,1971,09-07,12.886
19893,ibm,1971,09-08,12.907
19894,ibm,1971,09-09,12.733
19895,ibm,1971,09-10,12.693
19896,ibm,1971,09-13,12.465
19897,ibm,1971,09-14,12.457
19898,ibm,1971,09-15,12.591
19899,ibm,1971,09-16,12.508
19900,ibm,1971,09-17,12.5
19901,ibm,1971,09-20,12.634
19902,ibm,1971,09-21,12.7
19903,ibm,1971,09-22,12.792
19904,ibm,1971,09-23,12.677
19905,ibm,1971,09-24,12.669
19906,ibm,1971,09-27,12.634
19907,ibm,1971,09-28,12.652
19908,ibm,1971,09-29,12.583
19909,ibm,1971,09-30,12.624
19910,ibm,1971,10-01,12.715
19911,ibm,1971,10-04,12.743
19912,ibm,1971,10-05,12.792
19913,ibm,1971,10-06,12.843
19914,ibm,1971,10-07,12.825
19915,ibm,1971,10-08,12.669
19916,ibm,1971,10-11,12.706
19917,ibm,1971,10-12,13.099
19918,ibm,1971,10-13,12.852
19919,ibm,1971,10-14,12.792
19920,ibm,1971,10-15,12.833
19921,ibm,1971,10-18,12.843
19922,ibm,1971,10-19,12.843
19923,ibm,1971,10-20,12.677
19924,ibm,1971,10-21,12.634
19925,ibm,1971,10-22,12.534
19926,ibm,1971,10-25,12.552
19927,ibm,1971,10-26,12.425999999999998
19928,ibm,1971,10-27,12.339
19929,ibm,1971,10-28,12.401
19930,ibm,1971,10-29,12.492
19933,ibm,1972,01-03,13.845
19934,ibm,1972,01-04,14.137
19935,ibm,1972,01-05,14.17
19936,ibm,1972,01-06,14.17
19937,ibm,1972,01-07,14.08
19938,ibm,1972,01-10,14.055
19939,ibm,1972,01-11,14.17
19940,ibm,1972,01-12,14.23
19941,ibm,1972,01-13,14.17
19942,ibm,1972,01-14,14.546
19943,ibm,1972,01-17,14.53
19944,ibm,1972,01-18,14.53
19945,ibm,1972,01-19,14.68
19946,ibm,1972,01-20,15.106
19947,ibm,1972,01-21,15.305
19948,ibm,1972,01-24,14.99
19949,ibm,1972,01-25,15.215
19950,ibm,1972,01-26,15.33
19951,ibm,1972,01-27,15.305
19952,ibm,1972,01-28,15.305
19953,ibm,1972,01-31,15.297
19954,ibm,1972,02-01,15.338
19955,ibm,1972,02-02,15.523
19956,ibm,1972,02-03,15.515999999999998
19957,ibm,1972,02-04,15.372
19958,ibm,1972,02-07,15.313
19959,ibm,1972,02-08,15.470999999999998
19960,ibm,1972,02-09,15.54
19961,ibm,1972,02-10,15.463
19962,ibm,1972,02-11,15.54
19963,ibm,1972,02-14,15.338
19964,ibm,1972,02-15,15.372
19965,ibm,1972,02-16,15.356
19966,ibm,1972,02-17,15.289
19967,ibm,1972,02-18,15.33
19968,ibm,1972,02-22,15.313
19969,ibm,1972,02-23,15.338
19970,ibm,1972,02-24,15.162
19971,ibm,1972,02-25,15.48
19972,ibm,1972,02-28,15.257
19973,ibm,1972,02-29,15.313
19974,ibm,1972,03-01,15.48
19975,ibm,1972,03-02,15.64
19976,ibm,1972,03-03,15.69
19977,ibm,1972,03-06,15.797
19978,ibm,1972,03-07,15.949000000000002
19979,ibm,1972,03-08,15.883
19980,ibm,1972,03-09,15.923
19981,ibm,1972,03-10,15.725
19982,ibm,1972,03-13,15.515999999999998
19983,ibm,1972,03-14,15.439
19984,ibm,1972,03-15,15.507
19985,ibm,1972,03-16,15.507
19986,ibm,1972,03-17,15.672
19987,ibm,1972,03-20,15.663
19988,ibm,1972,03-21,15.648
19989,ibm,1972,03-22,15.697
19990,ibm,1972,03-23,15.890999999999998
19991,ibm,1972,03-24,15.908
19992,ibm,1972,03-27,16.007
19993,ibm,1972,03-28,15.998
19994,ibm,1972,03-29,15.797
19995,ibm,1972,03-30,15.890999999999998
19996,ibm,1972,04-03,16.024
